id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
551.0,tt0069113,0.321141,5000000.0,84563118.0,The Poseidon Adventure,Gene Hackman|Ernest Borgnine|Red Buttons|Carol Lynley|Roddy McDowall,,Ronald Neame|Irwin Allen,Who will survive-in one of the greatest escape adventures ever!,life and death|prostitute|new year's eve|sea|brother sister relationship,The Poseidon Adventure was one of the first Catastrophe films and began the Disaster Film genre. Director Neame tells the story of a group of people that must fight for their lives aboard a sinking ship. Based on the novel by Paul Gallico.,117.0,Action|Adventure,Twentieth Century Fox Film Corporation|Kent Productions,1972-12-01,144.0,7.7,1972.0,26072804.6568114,440959531.356979
24236.0,tt0069031,0.234241,0.0,0.0,"Now You See Him, Now You Don't",Kurt Russell|Cesar Romero|Joe Flynn|Jim Backus|William Windom,,Robert Butler,He's going... going... gone!,robbery|invention|college|student|invisible,"Dexter Riley is a science student at Medfield College who inadvertently invents a liquid capable of rendering objects and people invisible. Before Dexter and his friends, Debbie and Richard Schuyler, can even enjoy their spectacular discovery, corrupt businessman A.J. Arno plots to get his greedy hands on it. Slapstick hijinks ensue as Dexter and his pals try to thwart the evil Arno before he can use the invisibility spray to rob a bank.",88.0,Comedy|Family,Walt Disney Productions,1972-07-12,17.0,7.6,1972.0,0.0,0.0
38939.0,tt0069341,0.248258,0.0,0.0,Tales from the Crypt,Joan Collins|Peter Cushing|Roy Dotrice|Richard Greene|Ian Hendry,,Freddie Francis,DEATH LIVES in the Vault of Horror!,santa claus|anthology film|crypt keeper|monkeys paw|jingle bells,Five people find themselves in a tomb. The Crypt keeper explains why they are there through a series of frightening stories. Based on the classic comic book.,92.0,Horror,Amicus Productions|Metromedia Producers Corporation,1972-03-09,19.0,8.0,1972.0,0.0,0.0
1891.0,tt0080684,5.488441,18000000.0,538400000.0,The Empire Strikes Back,Mark Hamill|Harrison Ford|Carrie Fisher|Billy Dee Williams|Anthony Daniels,http://www.starwars.com/films/star-wars-episode-v-the-empire-strikes-back,Irvin Kershner,The Adventure Continues...,rebel|asteroid|space battle|snow storm|space colony,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",124.0,Adventure|Action|Science Fiction,Lucasfilm|Twentieth Century Fox Film Corporation,1980-01-01,3954.0,8.0,1980.0,47628661.5525832,1424626187.77282
694.0,tt0081505,2.432001,19000000.0,44017374.0,The Shining,Jack Nicholson|Shelley Duvall|Danny Lloyd|Scatman Crothers|Barry Nelson,,Stanley Kubrick,A masterpiece of modern horror.,hotel|isolation|hotelier|colorado|maze,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",144.0,Horror|Thriller,Warner Bros.|Peregrine,1980-05-22,1894.0,7.9,1980.0,50274698.3055045,116471589.371082
1955.0,tt0080678,0.814856999999999,5000000.0,26010864.0,The Elephant Man,Anthony Hopkins|John Hurt|Anne Bancroft|John Gielgud|Wendy Hiller,,David Lynch,I am not an animal! I am a human being! I...am...a man!,exploitation|biography|hospital|curiosity|sideshow,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous facade, there is revealed a person of great intelligence and sensitivity. Based on the true story  of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",124.0,Drama|History,Brooksfilms,1980-10-03,329.0,7.6,1980.0,13230183.7646064,68825702.1192373
6977.0,tt0477348,2.730114,25000000.0,171600000.0,No Country for Old Men,Tommy Lee Jones|Javier Bardem|Josh Brolin|Woody Harrelson|Kelly Macdonald,,Joel Coen|Ethan Coen,There are no clean getaways.,texas|drug traffic|hitman|united statesâ€“mexico barrier|suspense,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",122.0,Crime|Drama|Thriller,Miramax Films|Scott Rudin Productions|Paramount Vantage|Mike Zoss Productions,2007-11-08,1706.0,7.6,2007.0,26291714.5657886,180466328.779573
5915.0,tt0758758,2.194526,15000000.0,56255142.0,Into the Wild,Emile Hirsch|Marcia Gay Harden|William Hurt|Jena Malone|Brian H. Dierker,http://www.intothewild.com/,Sean Penn,Into the heart. Into the soul.,male nudity|parents kids relationship|camping|cutting the cord|self-discovery,"The true story of top student and athlete, Christopher McCandless, who after graduating from Emory University in 1992, abandoned his possessions, gave his entire $24,000 savings account to charity and hitchhiked to Alaska to live in the wilderness.",148.0,Adventure|Drama,Paramount Vantage|River Road Entertainment|Art Linson Productions|Into the Wild,2007-09-11,1768.0,7.7,2007.0,15775028.7394731,59161765.4528763
7345.0,tt0469494,2.04262,25000000.0,76181545.0,There Will Be Blood,Daniel Day-Lewis|Paul Dano|Dillon Freasier|CiarÃ¡n Hinds|Kevin J. O'Connor,,Paul Thomas Anderson,There Will Be Greed. There Will Be Vengeance.,brother brother relationship|deaf-mute|american dream|fanatic|pipeline,"When ruthless oil prospector, Daniel Plainview learns of oil-rich land in California that can be bought cheaply, he moves his operation there and begins manipulating and exploiting the local landowners into selling him their property. Using his young adopted son to project the image of a caring family man, Plainview gains the cooperation of almost all the locals with lofty promises to build schools and cultivate the land to make their community flourish. Over time, Plainview's gradual accumulation of wealth and power causes his true self to surface, and he begins to slowly alienate himself from everyone in his life.",158.0,Drama,Miramax Films|Ghoulardi Film Company|Paramount Vantage,2007-12-28,830.0,7.8,2007.0,26291714.5657886,80117737.4528313
13363.0,tt0756683,0.674256,0.0,0.0,The Man from Earth,David Lee Smith|Tony Todd|John Billingsley|Ellen Crawford|Annika Peterson,http://manfromearth.com/,Richard Schenkman,From one of the acclaimed writers of Star Trek and The Twilight Zone comes a story that transcends both time and space...,philosophy|secret|birthday|professor|psychology,"An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he never ages and has walked the earth for 14,000 years.",87.0,Science Fiction|Drama,Falling Sky Entertainment,2007-06-10,386.0,7.6,2007.0,0.0,0.0
17483.0,tt0942384,0.420802,0.0,0.0,Shelter,Trevor Wright|Tricia Pierce|Brad Rowe|Tina Holmes|Jackson Wurth,,Jonah Markowitz,Home is where you least expect to find it,gay|brother brother relationship|california|skateboarding|brother sister relationship,"Forced to give up his dreams of art school, Zach works dead-end jobs to support his sister and her son. Questioning his life, he paints, surfs and hangs out with his best friend, Gabe. When Gabe's older brother returns home for the summer, Zach suddenly finds himself drawn into a relationship he didn't expect.",97.0,Action|Drama|Romance,GP Pictures,2007-06-16,55.0,7.6,2007.0,0.0,0.0
13958.0,tt0923752,0.215556,0.0,0.0,The King of Kong,Steve Wiebe|Billy Mitchell|Walter Day|Mark Alpiger|Greg Bond,,Seth Gordon,Don't get chumpatized,competition|video game|arcade|donkey kong,"In this hilarious arcade showdown, a humble novice goes head-to-head against the reigning Donkey Kong champ in a confrontation that rocks the gaming world to its processors! For over 20 years, Billy Mitchell has owned the throne of the Donkey Kong world. No one could beat his top score until now. Newcomer Steve Wiebe claims to have beaten the unbeatable, but Mitchell isn't ready to relinquish his crown without a fight. Go behind the barrels as the two battle it out in a vicious war to earn the title of the true King of Kong.",79.0,Documentary,LargeLab,2007-08-17,68.0,7.9,2007.0,0.0,0.0
282758.0,tt0827573,0.126603,0.0,0.0,Doctor Who: The Runaway Bride,David Tennant|Catherine Tate,,,,,A young bride in the midst of her wedding finds herself mysteriously transported to the TARDIS. The Doctor must discover what her connection is with the Empress of Racnoss's plan to destroy the world.,60.0,Science Fiction|TV Movie,,2007-07-06,18.0,7.6,2007.0,0.0,0.0
15260.0,tt1097239,0.172227,0.0,0.0,Joy Division,Anton Corbijn|Kevin Cummins|Richard Boon|Ian Curtis|Peter Hook,,Grant Gee,,,A chronological account of the influential late 1970s English rock band.,93.0,Documentary,,2007-09-07,14.0,7.8,2007.0,0.0,0.0
105325.0,tt1114718,0.080811,0.0,0.0,How to Hook Up Your Home Theater,Bill Farmer|Corey Burton,,Kevin Deters|Stevie Wermers,,home|technology|shopping|disney short|mall,"Goofy tries to set up his new home theater in time for the big game, with disastrous results.",6.0,Animation|Comedy,Walt Disney Pictures|Walt Disney Animation Studios,2007-12-20,11.0,7.8,2007.0,0.0,0.0
348.0,tt0078748,4.935897,11000000.0,104931801.0,Alien,Sigourney Weaver|Tom Skerritt|Veronica Cartwright|Harry Dean Stanton|John Hurt,https://www.facebook.com/alienanthology/,Ridley Scott,In space no one can hear you scream.,android|self-destruction|countdown|space marine|space suit,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",117.0,Horror|Action|Thriller|Science Fiction,Twentieth Century-Fox Productions|Brandywine Productions,1979-05-25,2724.0,7.6,1979.0,33050094.0275175,315273262.68425
28.0,tt0078788,2.31952,31500000.0,83471511.0,Apocalypse Now,Martin Sheen|Marlon Brando|Robert Duvall|Laurence Fishburne|Sam Bottoms,http://www.apocalypsenow.com,Francis Ford Coppola,This is the end...,guerilla|river|vietnam|vietcong|cambodia,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",153.0,Drama|War,Zoetrope Studios,1979-08-15,1100.0,7.8,1979.0,94643451.0788001,250794662.469905
696.0,tt0079522,0.96139,0.0,39946780.0,Manhattan,Woody Allen|Diane Keaton|Michael Murphy|Mariel Hemingway|Meryl Streep,,Woody Allen,Woody Allen's New Comedy Hit,new york|adultery|based on novel|lolita|love,The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,96.0,Comedy|Drama|Romance,Jack Rollins & Charles H. Joffe Productions,1979-04-25,310.0,7.7,1979.0,0.0,120022257.73605
10322.0,tt0078841,0.498186,0.0,30177511.0,Being There,Peter Sellers|Shirley MacLaine|Melvyn Douglas|Jack Warden|Richard Dysart,,Hal Ashby,Getting there is half the fun; being there is all of it!,washington d.c.|u.s. president|identity|policy and organisations|autism,"A simple-minded gardener named Chance has spent all his life in the Washington D.C. house of an old man. When the man dies, Chance is put out on the street with no knowledge of the world except what he has learned from television.",130.0,Comedy|Drama,United Artists|Lorimar Film Entertainment,1979-12-19,89.0,7.6,1979.0,0.0,90669961.4605858
311.0,tt0087843,1.689163,30000000.0,0.0,Once Upon a Time in America,Robert De Niro|James Woods|Elizabeth McGovern|Tuesday Weld|Treat Williams,,Sergio Leone,"Crime, passion and lust for power - Sergio Leone's explosive saga of gangland America.",life and death|corruption|street gang|rape|sadistic,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",229.0,Drama|Crime,Warner Bros.|The Ladd Company,1984-02-17,562.0,7.9,1984.0,62971261.1758245,0.0
24128.0,tt0088178,0.283191,1200000.0,4978922.0,Stop Making Sense,David Byrne|Tina Weymouth|Chris Frantz|Jerry Harrison|Steven Scales,,Jonathan Demme,Why stop making sense? Why a movie? Why a big suit? Where do the odd movements come from? What will the band do next?,concert,"David Byrne walks onto the stage and does a solo ""Psycho Killer."" Jerry Harrison, Tina Weymouth and Chris Frantz join him for two more songs. The crew is busy, still setting up. Then, three more musicians and two back-up singers join the band. Everybody sings, plays, harmonizes, dances, and runs. In this concert film, the Talking Heads hardly talk, don't stop, and always make sense.",88.0,Documentary|Music,Talking Heads|Arnold Stiefel Company,1984-11-16,23.0,8.4,1984.0,2518850.44703298,10450966.5878686
1892.0,tt0086190,4.828854,32350000.0,572700000.0,Return of the Jedi,Mark Hamill|Harrison Ford|Carrie Fisher|Billy Dee Williams|Anthony Daniels,http://www.starwars.com/films/star-wars-episode-vi-return-of-the-jedi,Richard Marquand,The Empire Falls...,rebel|emperor|space battle|matter of life and death|siblings,"As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl. Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the dark side of the Force.",135.0,Adventure|Action|Science Fiction,Lucasfilm|Twentieth Century Fox Film Corporation,1983-05-23,3101.0,7.8,1983.0,70824243.1274759,1253818981.11608
111.0,tt0086250,3.178818,25000000.0,65884703.0,Scarface,Al Pacino|Steven Bauer|Michelle Pfeiffer|Mary Elizabeth Mastrantonio|Robert Loggia,,Brian De Palma,The world is yours...,miami|corruption|capitalism|cuba|prohibition,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",170.0,Action|Crime|Drama|Thriller,Universal Pictures,1983-12-08,1741.0,7.8,1983.0,54732799.9439536,144242170.746632
92060.0,tt0088263,0.206849,1100000.0,0.0,Michael Jackson's Thriller,Michael Jackson|Ola Ray|Vincent Price,,John Landis,,music video|zombies|werewolf,A night at the movies turns into a nightmare when Michael and his date are attacked by a hoard of bloody-thirsty zombies.,13.0,Horror|Music,,1983-12-02,30.0,8.1,1983.0,2408243.19753395,0.0
807.0,tt0114369,4.76535899999999,33000000.0,327311859.0,Se7en,Brad Pitt|Morgan Freeman|Gwyneth Paltrow|John C. McGinley|Kevin Spacey,http://www.sevenmovie.com/,David Fincher,Seven deadly sins. Seven ways to die.,self-fulfilling prophecy|detective|s.w.a.t.|drug dealer|evisceration,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",127.0,Crime|Mystery|Thriller,New Line Cinema|Juno Pix|Cecchi Gori Pictures,1995-09-22,3535.0,7.9,1995.0,47221906.6145298,468372425.440186
629.0,tt0114814,3.440238,6000000.0,23341568.0,The Usual Suspects,Stephen Baldwin|Gabriel Byrne|Chazz Palminteri|Kevin Pollak|Pete Postlethwaite,http://www.mgm.com/#/our-titles/2083/The-Usual-Suspects,Bryan Singer,Five Criminals. One Line Up. No Coincidence.,law|relatives|theft|criminal|criminal mastermind,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor â€“ leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",106.0,Drama|Crime|Thriller,Blue Parrot Productions|Bad Hat Harry Productions,1995-07-19,1942.0,8.0,1995.0,8585801.20264179,33401010.4343242
76.0,tt0112471,1.706784,2500000.0,5535405.0,Before Sunrise,Ethan Hawke|Julie Delpy|Andrea Eckert|Hanno PÃ¶schl|Karl Bruckschwaiger,,Richard Linklater,Can the greatest romance of your life last only one night?,dialogue|sunrise|talking|soulmates|walking,"A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.",105.0,Drama|Romance,Detour Film Production,1995-01-27,554.0,7.6,1995.0,3577417.16776741,7920981.15101823
524.0,tt0112641,1.552666,52000000.0,116112375.0,Casino,Robert De Niro|Sharon Stone|Joe Pesci|James Woods|Don Rickles,,Martin Scorsese,No one stays at the top forever.,poker|drug abuse|1970s|overdose|illegal prostitution,The life of the gambling paradise â€“ Las Vegas â€“ and its dark mafia underbelly.,178.0,Drama|Crime,Universal Pictures|LÃ©gende Entreprises|Syalis DA|De Fina-Cappa,1995-11-22,699.0,7.6,1995.0,74410277.0895622,166152961.486099
164721.0,tt0112130,0.39972,0.0,0.0,Pride and Prejudice,Colin Firth|Julia Sawalha|Jennifer Ehle|Alison Steadman|Crispin Bonham-Carter,,Simon Langton,,,Jane Austen's classic novel about the prejudice that occurred between the 19th century classes and the pride which would keep lovers apart.,300.0,Romance|Drama,British Broadcasting Corporation (BBC),1995-09-24,89.0,7.8,1995.0,0.0,0.0
55676.0,tt0112120,0.194889,0.0,0.0,A Personal Journey with Martin Scorsese Through American Movies,Martin Scorsese|Brian De Palma|Gregory Peck|Frank Capra|Francis Ford Coppola,,Martin Scorsese|Michael Henry Wilson,,,"Martin Scorsese celebrates American movies from the silent classics to the Hollywood of the Seventies. Films featured include: 'The Searchers', 'Citizen Kane', 'Intolerance' and 'The Crowd'.",225.0,Documentary,Miramax Films|British Film Institute (BFI),1995-05-21,11.0,8.5,1995.0,0.0,0.0
500.0,tt0105236,4.586426,1200000.0,14661007.0,Reservoir Dogs,Harvey Keitel|Tim Roth|Michael Madsen|Chris Penn|Steve Buscemi,,Quentin Tarantino,Every dog has his day.,torture|gasoline|shot in the stomach|sadistic torture|ensemble cast,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",99.0,Crime|Thriller,Live Entertainment|Lionsgate|Dog Eat Dog Productions Inc.,1992-06-25,2018.0,7.9,1992.0,1864829.10550674,22783560.4746984
14002.0,tt0103767,0.521668999999999,4000000.0,0.0,Baraka,,http://en.wikipedia.org/wiki/Baraka_(film),Ron Fricke,A world beyond words.,indigenous|time|community|prayer|spirituality,"This is a paralyzingly beautiful documentary with a global vision: an odyssey through landscape and time, that is an attempt to capture the essence of life.",96.0,Documentary,Magidson Films,1992-09-15,89.0,7.6,1992.0,6216097.01835582,0.0
13823.0,tt0105159,0.348536,0.0,0.0,The Power of One,Stephen Dorff|Armin Mueller-Stahl|Alois Moyo|Morgan Freeman|Ian Roberts,,John G. Avildsen,An exhilarating epic of a triumph of the heart.,africa|shower|chicken|apartheid|bullying,"PK, an English orphan terrorized for his family's political beliefs in Africa, turns to his only friend, a kindly world-wise prisoner, Geel Piet. Geel teaches him how to box with the motto â€œfight with your fists and lead with your heartâ€. As he grows to manhood, PK uses these words to take on the system and the injustices he sees around him - and finds that one person really can make a difference.",127.0,Drama,Village Roadshow Pictures|Regency Enterprises|Alcor Films|Canal+|Warner Bros.,1992-09-17,15.0,7.8,1992.0,0.0,0.0
34505.0,tt0148668,0.035384,0.0,0.0,Bill Hicks: Relentless,Bill Hicks,,Chris Bould,,comedian|stand-up|cult comedy|observational comedy|live comedy,"Outspoken and raw, not mincing matters, Bill Hicks tells us that, just like smokers, non-smokers also die every day - with jogging instructor Jim Fixx as an example -, asks women what's so terrible about giving head, talks us through what really happened during the 1990-1991 Gulf War and how the used technology could have also been used to feed the poor of the world.",61.0,Comedy,,1992-01-01,10.0,8.4,1992.0,0.0,0.0
25093.0,tt1421377,0.302908,0.0,0.0,Queen - Rock Montreal,Freddie Mercury|Roger Taylor|John Deacon|Brian May,,Saul Swimmer,,live concert,"The only Queen concert ever filmed in its entirety, this 1981 Montreal Live Aid performance has been digitally restored and remixed. Featuring dynamic front man Freddie Mercury, the band puts on a high-octane show for a crowd of excited fans. Songs include ""We Will Rock You,"" ""We Are the Champions,"" ""Somebody to Love,"" ""Get Down Make Love,"" ""Under Pressure,"" ""Crazy Little Thing Called Love,"" ""Killer Queen,"" ""Bohemian Rhapsody"" and many more.",138.0,Music,Edel records GmbH,1981-11-24,14.0,8.5,1981.0,0.0,0.0
25468.0,tt0082783,0.244096,0.0,0.0,My Dinner with AndrÃ©,Wallace Shawn|Andre Gregory|Jean Lenauer|Roy Butler,,Louis Malle,,restaurant|independent film|story telling,"Wallace Shawn and Andre Gregory, apparently playing themselves, share their lives over the course of an evening meal at a restaurant.",110.0,Comedy|Drama,The Andre Company|Saga Productions Inc.,1981-10-11,34.0,7.6,1981.0,0.0,0.0
627.0,tt0117951,2.94792,4000000.0,16491080.0,Trainspotting,Ewan McGregor|Ewen Bremner|Jonny Lee Miller|Robert Carlyle|Kelly Macdonald,,Danny Boyle,Choose life.,loss of child|drug addiction|ecstasy|drug dealer|junkie,"Renton is living the dream and that dream is Heroin. As Renton struggles with the agony and ecstasy of his life we follow him and his increasingly unstable mates. Drinking, fighting, drugs, sex and the most disgusting toilet in Scotland. Choose Trainspotting.",93.0,Drama|Crime,Channel Four Films|Noel Gay Motion Picture Company|Figment Films,1996-02-23,1163.0,7.6,1996.0,5560866.95584101,22926175.4595326
275.0,tt0116282,2.775756,7000000.0,60611975.0,Fargo,William H. Macy|Frances McDormand|Steve Buscemi|Peter Stormare|Kristin RudrÃ¼d,http://www.themoviefargo.com/,Joel Coen,A lot can happen in the middle of nowhere.,cheating|ransom|salesclerk|winter|auto,"Jerry, a small-town Minnesota car salesman is bursting at the seams with debt... but he's got a plan. He's going to hire two thugs to kidnap his wife in a scheme to collect a hefty ransom from his wealthy father-in-law. It's going to be a snap and nobody's going to get hurt... until people start dying. Enter Police Chief Marge, a coffee-drinking, parka-wearing - and extremely pregnant - investigator who'll stop at nothing to get her man. And if you think her small-time investigative skills will give the crooks a run for their ransom... you betcha!",98.0,Crime|Drama|Thriller,PolyGram Filmed Entertainment|Working Title Films,1996-04-05,1093.0,7.6,1996.0,9731517.17272177,84263782.2264404
25518.0,tt0115650,0.291573,0.0,0.0,La Belle verte,Coline Serreau|Vincent Lindon|James ThiÃ©rrÃ©e|Samuel Tasinaje|Marion Cotillard,,Coline Serreau,,woman director,"As part of an intergalactic coalition, a well-meaning space alien volunteers to bring a message of self-actualization and harmony with nature to the one planet rejected by all her peers as incorrigible: Earth.",99.0,Comedy,,1996-09-18,16.0,7.9,1996.0,0.0,0.0
17204.0,tt0117293,0.073779,0.0,0.0,Paradise Lost: The Child Murders at Robin Hood Hills,Joe Berlinger|Bruce Sinofsky|Jessie Miskelly|Jason Baldwin|Damien Wayne Echols,,Joe Berlinger|Bruce Sinofsky,Witchcraft or witch hunt?,child murderer|right and justice,A horrific triple child murder leads to an indictment and trial of three nonconformist boys based on questionable evidence.,150.0,Documentary|Drama,,1996-12-03,22.0,7.9,1996.0,0.0,0.0
98.0,tt0172495,4.271452,103000000.0,457640427.0,Gladiator,Russell Crowe|Joaquin Phoenix|Connie Nielsen|Oliver Reed|Richard Harris,,Ridley Scott,A Hero Will Rise.,rome|gladiator|roman empire|slavery|battlefield,"General Maximus' success in battle earns the favour of the Roman Empire's elderly Emperor at the expense of the Emperor's son. In a fit of jealous rage the son slays his father before turning his anger towards Maximus. Now reduced to a slave, and his family dead, Maximus must fight as a gladiator to gain his freedom â€“ and his revenge.",155.0,Action|Drama|Adventure,DreamWorks SKG|Universal Pictures|Scott Free Productions|Red Wagon Entertainment|Mill Film,2000-05-01,3531.0,7.7,2000.0,130428087.777343,579506463.914726
77.0,tt0209144,3.095625,9000000.0,39723096.0,Memento,Guy Pearce|Carrie-Anne Moss|Joe Pantoliano|Mark Boone Junior|Russ Fega,http://www.otnemem.com/,Christopher Nolan,Some memories are best forgotten.,individual|insulin|tattoo|waitress|amnesia,"Suffering short-term memory loss after a head injury, Leonard Shelby embarks on a grim quest to find the lowlife who murdered his wife in this gritty, complex thriller that packs more knots than a hangman's noose. To carry out his plan, Shelby snaps Polaroids of people and places, jotting down contextual notes on the backs of photos to aid in his search and jog his memory. He even tattoos his own body in a desperate bid to remember.",113.0,Mystery|Thriller,Summit Entertainment|Newmarket Capital Group|Team Todd|I Remember Productions,2000-10-11,2144.0,7.9,2000.0,11396629.0290882,50301043.2220954
641.0,tt0180093,1.050687,4500000.0,7390108.0,Requiem for a Dream,Ellen Burstyn|Jared Leto|Jennifer Connelly|Marlon Wayans|Christopher McDonald,http://www.requiemforadream.com/,Darren Aronofsky,,drug addiction|junkie|heroin|speed|diet,The hopes and dreams of four ambitious people are shattered when their drug addictions begin spiraling out of control. A look into addiction and how it overcomes the mind and body.,102.0,Drama,Artisan Entertainment,2000-10-27,1316.0,7.7,2000.0,5698314.51454412,9358035.48454414
13930.0,tt0248808,0.811101,0.0,0.0,For the Birds,Ralph Eggleston,http://www.pixar.com/short_films/Theatrical-Shorts/For-the-Birds,Ralph Eggleston,,bird|pixar animated short|clique|awkward appearance,"One by one, a flock of small birds perches on a telephone wire. Sitting close together has problems enough, and then comes along a large dopey bird that tries to join them. The birds of a feather can't help but make fun of him - and their clique mentality proves embarrassing in the end.",3.0,Animation|Comedy|Family,Pixar Animation Studios,2000-11-01,247.0,7.7,2000.0,0.0,0.0
16234.0,tt0233298,0.591581,0.0,0.0,Batman Beyond: Return of the Joker,Will Friedle|Kevin Conroy|Mark Hamill|Angie Harmon|Dean Stockwell,,Curt Geda,"This Time, The Joker Is Wild",dc comics|superhero|cyberpunk|save the neighborhood|super powers,"The Joker is back with a vengeance, and Gotham's newest Dark Knight needs answers as he stands alone to face Gotham's most infamous Clown Prince of Crime.",74.0,Animation|Family,DC Comics|Warner Bros. Animation,2000-12-12,70.0,7.6,2000.0,0.0,0.0
16275.0,tt0251654,0.157001,0.0,0.0,Dave Chappelle: Killin' Them Softly,Dave Chappelle,,Stan Lathan,,stand-up|stand up comedy,"Dave Chappelle returns for a stand-up to D.C. and riffs on politics, police, race relations, drugs, Sesame Street and more.",57.0,Comedy,,2000-01-01,17.0,8.5,2000.0,0.0,0.0
78.0,tt0083658,4.215642,28000000.0,32768670.0,Blade Runner,Harrison Ford|Rutger Hauer|Sean Young|Edward James Olmos|Joe Turkel,http://www.warnerbros.com/blade-runner,Ridley Scott,Man has made his match... now it's his problem.,artificial intelligence|man vs machine|cyborg|bounty hunter|android,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to kill a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",117.0,Science Fiction|Drama|Thriller,Shaw Brothers|Warner Bros.|The Ladd Company,1982-06-25,2110.0,7.7,1982.0,63269987.2714343,74045476.2072083
32085.0,tt0084868,0.391453,60000.0,0.0,Vincent,Vincent Price,,Tim Burton,"Beautiful, creepy, haunting, sad.",boy|mama's boy|stop motion animation|one word title|spoof,Young Vincent Malloy dreams of being just like Vincent Price and loses himself in macabre daydreams which annoys his mother.,6.0,Animation|Drama|Fantasy,Walt Disney Productions,1982-01-01,107.0,7.9,1982.0,135578.544153073,0.0
37165.0,tt0120382,4.18054,60000000.0,264118201.0,The Truman Show,Jim Carrey|Laura Linney|Noah Emmerich|Natascha McElhone|Ed Harris,,Peter Weir,On the air. Unaware,claustrophobia|hidden camera|dystopia|reality show|make believe,"Truman Burbank is the star of ""The Truman Show"", a 24-hour-a-day ""reality"" TV show that broadcasts every aspect of his life -- live and in color -- without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows -- including his wife and his best friend -- is really an actor, paid to be part of his life.",103.0,Comedy|Drama,Paramount Pictures|Scott Rudin Productions,1998-06-04,2392.0,7.6,1998.0,80261728.1446979,353309720.778811
